Province/State;Country/Region;Lat;Long;Date;Confirmed;Deaths;Recovered;Active;WHO Region;NewCases;CaseFatalityRate
Shaanxi;China;35.1917;108.87;2020/02/21;245;1;134;110;Western Pacific;-743;0.0041
Qinghai;China;35.7452;95.9956;2020/02/21;18;0;18;0;Western Pacific;-227;0.0000
Ningxia;China;37.2692;106.165;2020/02/21;71;0;48;23;Western Pacific;53;0.0000
Macau;China;22.1667;113.55;2020/02/21;10;0;6;4;Western Pacific;-61;0.0000
Liaoning;China;41.2956;122.608;2020/02/21;121;1;61;59;Western Pacific;111;0.0083
Jilin;China;43.6661;126.192;2020/02/21;91;1;45;45;Western Pacific;-30;0.0110
Jiangxi;China;27.614;115.722;2020/02/21;934;1;489;444;Western Pacific;843;0.0011
Jiangsu;China;32.9711;119.455;2020/02/21;631;0;373;258;Western Pacific;-303;0.0000
Inner Mongolia;China;44.0935;113.945;2020/02/21;75;0;17;58;Western Pacific;-556;0.0000
Hunan;China;27.6104;111.709;2020/02/21;1011;4;661;346;Western Pacific;936;0.0040
Hubei;China;30.9756;112.271;2020/02/21;62662;2144;11881;48637;Western Pacific;61651;0.0342
Hong Kong;China;22.3;114.2;2020/02/21;68;2;5;61;Western Pacific;-62594;0.0294
Henan;China;37.8957;114.904;2020/02/21;1267;19;0;1248;Western Pacific;1199;0.0150
Yunnan;China;24.974;101.487;2020/02/21;174;2;96;76;Western Pacific;-1093;0.0115
Xinjiang;China;41.1129;85.2401;2020/02/21;76;1;24;51;Western Pacific;-98;0.0132
Tibet;China;31.6927;88.0924;2020/02/21;1;0;1;0;Western Pacific;-75;0.0000
Tianjin;China;39.3054;117.323;2020/02/21;132;3;62;67;Western Pacific;131;0.0227
Sichuan;China;30.6171;102.71;2020/02/21;525;3;231;291;Western Pacific;393;0.0057
Shanxi;China;37.5777;112.292;2020/02/21;132;0;78;54;Western Pacific;-393;0.0000
Shanghai;China;31.202;121.449;2020/02/21;334;2;211;121;Western Pacific;202;0.0060
Shandong;China;36.3427;118.15;2020/02/21;749;4;281;464;Western Pacific;415;0.0053
Zhejiang;China;29.1832;120.093;2020/02/21;1203;1;679;523;Western Pacific;454;0.0008
Heilongjiang;China;47.862;127.761;2020/02/21;479;12;175;292;Western Pacific;-724;0.0251
Hebei;China;39.549;116.131;2020/02/21;308;5;0;303;Western Pacific;-171;0.0162
Hainan;China;19.1959;109.745;2020/02/21;168;4;95;69;Western Pacific;-140;0.0238
Guizhou;China;26.8154;106.875;2020/02/21;146;2;77;67;Western Pacific;-22;0.0137
Guangxi;China;23.8298;108.788;2020/02/21;246;2;97;147;Western Pacific;100;0.0081
Guangdong;China;23.3417;113.424;2020/02/21;1333;5;690;638;Western Pacific;1087;0.0038
Gansu;China;35.7518;104.286;2020/02/21;91;2;76;13;Western Pacific;-1242;0.0220
Sichuan;China;30.6171;102.71;2020/02/22;526;3;250;273;Western Pacific;435;0.0057
Shanxi;China;37.5777;112.292;2020/02/22;132;0;81;51;Western Pacific;-394;0.0000
Shanghai;China;31.202;121.449;2020/02/22;335;3;227;105;Western Pacific;203;0.0090
Shandong;China;36.3427;118.15;2020/02/22;750;4;302;444;Western Pacific;415;0.0053
Shaanxi;China;35.1917;108.87;2020/02/22;245;1;149;95;Western Pacific;-505;0.0041
Qinghai;China;35.7452;95.9956;2020/02/22;18;0;18;0;Western Pacific;-227;0.0000
Fujian;China;26.0789;117.987;2020/02/22;293;1;162;130;Western Pacific;275;0.0034
Guangxi;China;23.8298;108.788;2020/02/22;249;2;104;143;Western Pacific;-44;0.0080
Beijing;China;40.1824;116.414;2020/02/22;399;4;178;217;Western Pacific;150;0.0100
Guizhou;China;26.8154;106.875;2020/02/22;146;2;90;54;Western Pacific;-253;0.0137
Zhejiang;China;29.1832;120.093;2020/02/22;1205;1;719;485;Western Pacific;1059;0.0008
Yunnan;China;24.974;101.487;2020/02/22;174;2;107;65;Western Pacific;-1031;0.0115
Xinjiang;China;41.1129;85.2401;2020/02/22;76;2;25;49;Western Pacific;-98;0.0263
Tibet;China;31.6927;88.0924;2020/02/22;1;0;1;0;Western Pacific;-75;0.0000
Gansu;China;35.7518;104.286;2020/02/22;91;2;76;13;Western Pacific;90;0.0220
Tianjin;China;39.3054;117.323;2020/02/22;135;3;65;67;Western Pacific;44;0.0222
Chongqing;China;30.0572;107.874;2020/02/22;573;6;328;239;Western Pacific;438;0.0105
Anhui;China;31.8257;117.226;2020/02/22;989;6;597;386;Western Pacific;416;0.0061
Guangdong;China;23.3417;113.424;2020/02/22;1339;5;728;606;Western Pacific;350;0.0037
Ningxia;China;37.2692;106.165;2020/02/22;71;0;48;23;Western Pacific;-1268;0.0000
Macau;China;22.1667;113.55;2020/02/22;10;0;6;4;Western Pacific;-61;0.0000
Liaoning;China;41.2956;122.608;2020/02/22;121;1;66;54;Western Pacific;111;0.0083
Jilin;China;43.6661;126.192;2020/02/22;91;1;52;38;Western Pacific;-30;0.0110
Jiangxi;China;27.614;115.722;2020/02/22;934;1;555;378;Western Pacific;843;0.0011
Jiangsu;China;32.9711;119.455;2020/02/22;631;0;401;230;Western Pacific;-303;0.0000
Inner Mongolia;China;44.0935;113.945;2020/02/22;75;0;26;49;Western Pacific;-556;0.0000
Hunan;China;27.6104;111.709;2020/02/22;1013;4;692;317;Western Pacific;938;0.0039
Hubei;China;30.9756;112.271;2020/02/22;64084;2346;15299;46439;Western Pacific;63071;0.0366
Hong Kong;China;22.3;114.2;2020/02/22;69;2;6;61;Western Pacific;-64015;0.0290
Henan;China;37.8957;114.904;2020/02/22;1270;19;0;1251;Western Pacific;1201;0.0150
Heilongjiang;China;47.862;127.761;2020/02/22;479;12;204;263;Western Pacific;-791;0.0251
Hebei;China;39.549;116.131;2020/02/22;309;6;0;303;Western Pacific;-170;0.0194
Hainan;China;19.1959;109.745;2020/02/22;168;4;104;60;Western Pacific;-141;0.0238
Zhejiang;China;29.1832;120.093;2020/02/22;1205;1;719;485;Western Pacific;1037;0.0008
Henan;China;37.8957;114.904;2020/02/22;1270;19;0;1251;Western Pacific;65;0.0150
Heilongjiang;China;47.862;127.761;2020/02/22;479;12;204;263;Western Pacific;-791;0.0251
Hebei;China;39.549;116.131;2020/02/22;309;6;0;303;Western Pacific;-170;0.0194
Hainan;China;19.1959;109.745;2020/02/22;168;4;104;60;Western Pacific;-141;0.0238
Guangxi;China;23.8298;108.788;2020/02/22;249;2;104;143;Western Pacific;81;0.0080
Guangdong;China;23.3417;113.424;2020/02/22;1339;5;728;606;Western Pacific;1090;0.0037
Gansu;China;35.7518;104.286;2020/02/22;91;2;76;13;Western Pacific;-1248;0.0220
Fujian;China;26.0789;117.987;2020/02/22;293;1;162;130;Western Pacific;202;0.0034
Chongqing;China;30.0572;107.874;2020/02/22;573;6;328;239;Western Pacific;280;0.0105
Beijing;China;40.1824;116.414;2020/02/22;399;4;178;217;Western Pacific;-174;0.0100
Anhui;China;31.8257;117.226;2020/02/22;989;6;597;386;Western Pacific;590;0.0061
Guizhou;China;26.8154;106.875;2020/02/22;146;2;90;54;Western Pacific;-843;0.0137
Yunnan;China;24.974;101.487;2020/02/22;174;2;107;65;Western Pacific;28;0.0115
Xinjiang;China;41.1129;85.2401;2020/02/22;76;2;25;49;Western Pacific;-98;0.0263
Tibet;China;31.6927;88.0924;2020/02/22;1;0;1;0;Western Pacific;-75;0.0000
Tianjin;China;39.3054;117.323;2020/02/22;135;3;65;67;Western Pacific;134;0.0222
Sichuan;China;30.6171;102.71;2020/02/22;526;3;250;273;Western Pacific;391;0.0057
Shanxi;China;37.5777;112.292;2020/02/22;132;0;81;51;Western Pacific;-394;0.0000
Shanghai;China;31.202;121.449;2020/02/22;335;3;227;105;Western Pacific;203;0.0090
Shandong;China;36.3427;118.15;2020/02/22;750;4;302;444;Western Pacific;415;0.0053
Shaanxi;China;35.1917;108.87;2020/02/22;245;1;149;95;Western Pacific;-505;0.0041
Qinghai;China;35.7452;95.9956;2020/02/22;18;0;18;0;Western Pacific;-227;0.0000
Ningxia;China;37.2692;106.165;2020/02/22;71;0;48;23;Western Pacific;53;0.0000
Macau;China;22.1667;113.55;2020/02/22;10;0;6;4;Western Pacific;-61;0.0000
Liaoning;China;41.2956;122.608;2020/02/22;121;1;66;54;Western Pacific;111;0.0083
Jilin;China;43.6661;126.192;2020/02/22;91;1;52;38;Western Pacific;-30;0.0110
Jiangxi;China;27.614;115.722;2020/02/22;934;1;555;378;Western Pacific;843;0.0011
Jiangsu;China;32.9711;119.455;2020/02/22;631;0;401;230;Western Pacific;-303;0.0000
Inner Mongolia;China;44.0935;113.945;2020/02/22;75;0;26;49;Western Pacific;-556;0.0000
Hunan;China;27.6104;111.709;2020/02/22;1013;4;692;317;Western Pacific;938;0.0039
Hubei;China;30.9756;112.271;2020/02/22;64084;2346;15299;46439;Western Pacific;63071;0.0366
Hong Kong;China;22.3;114.2;2020/02/22;69;2;6;61;Western Pacific;-64015;0.0290
Heilongjiang;China;47.862;127.761;2020/02/23;480;12;222;246;Western Pacific;411;0.0250
Chongqing;China;30.0572;107.874;2020/02/23;575;6;335;234;Western Pacific;95;0.0104
Beijing;China;40.1824;116.414;2020/02/23;399;4;189;206;Western Pacific;-176;0.0100
Anhui;China;31.8257;117.226;2020/02/23;989;6;637;346;Western Pacific;590;0.0061
Henan;China;37.8957;114.904;2020/02/23;1271;19;0;1252;Western Pacific;282;0.0149
Hong Kong;China;22.3;114.2;2020/02/23;74;2;11;61;Western Pacific;-1197;0.0270
Hubei;China;30.9756;112.271;2020/02/23;64084;2346;15343;46395;Western Pacific;64010;0.0366
Zhejiang;China;29.1832;120.093;2020/02/23;1205;1;760;444;Western Pacific;-62879;0.0008
Yunnan;China;24.974;101.487;2020/02/23;174;2;115;57;Western Pacific;-1031;0.0115
Xinjiang;China;41.1129;85.2401;2020/02/23;76;2;28;46;Western Pacific;-98;0.0263
Guangxi;China;23.8298;108.788;2020/02/23;249;2;106;141;Western Pacific;173;0.0080
Hunan;China;27.6104;111.709;2020/02/23;1016;4;714;298;Western Pacific;767;0.0039
Gansu;China;35.7518;104.286;2020/02/23;91;2;78;11;Western Pacific;-925;0.0220
Tibet;China;31.6927;88.0924;2020/02/23;1;0;1;0;Western Pacific;-90;0.0000
Tianjin;China;39.3054;117.323;2020/02/23;135;3;81;51;Western Pacific;134;0.0222
Sichuan;China;30.6171;102.71;2020/02/23;526;3;261;262;Western Pacific;391;0.0057
Shanxi;China;37.5777;112.292;2020/02/23;132;0;88;44;Western Pacific;-394;0.0000
Fujian;China;26.0789;117.987;2020/02/23;293;1;170;122;Western Pacific;161;0.0034
Shanghai;China;31.202;121.449;2020/02/23;335;3;249;83;Western Pacific;42;0.0090
Shandong;China;36.3427;118.15;2020/02/23;754;4;321;429;Western Pacific;419;0.0053
Shaanxi;China;35.1917;108.87;2020/02/23;245;1;163;81;Western Pacific;-509;0.0041
Qinghai;China;35.7452;95.9956;2020/02/23;18;0;18;0;Western Pacific;-227;0.0000
Ningxia;China;37.2692;106.165;2020/02/23;71;0;56;15;Western Pacific;53;0.0000
Macau;China;22.1667;113.55;2020/02/23;10;0;6;4;Western Pacific;-61;0.0000
Liaoning;China;41.2956;122.608;2020/02/23;121;1;73;47;Western Pacific;111;0.0083
Jilin;China;43.6661;126.192;2020/02/23;91;1;54;36;Western Pacific;-30;0.0110
Jiangxi;China;27.614;115.722;2020/02/23;934;1;613;320;Western Pacific;843;0.0011
Inner Mongolia;China;44.0935;113.945;2020/02/23;75;0;27;48;Western Pacific;-859;0.0000
Jiangsu;China;32.9711;119.455;2020/02/23;631;0;418;213;Western Pacific;556;0.0000
Guizhou;China;26.8154;106.875;2020/02/23;146;2;102;42;Western Pacific;-485;0.0137
Hainan;China;19.1959;109.745;2020/02/23;168;5;106;57;Western Pacific;22;0.0298
Hebei;China;39.549;116.131;2020/02/23;311;6;0;305;Western Pacific;143;0.0193
Guangdong;China;23.3417;113.424;2020/02/23;1342;6;755;581;Western Pacific;1031;0.0045
Hubei;China;30.9756;112.271;2020/02/23;64084;2346;15343;46395;Western Pacific;62742;0.0366
Hunan;China;27.6104;111.709;2020/02/23;1016;4;714;298;Western Pacific;-63068;0.0039
Inner Mongolia;China;44.0935;113.945;2020/02/23;75;0;27;48;Western Pacific;-941;0.0000
Jiangsu;China;32.9711;119.455;2020/02/23;631;0;418;213;Western Pacific;556;0.0000
Jiangxi;China;27.614;115.722;2020/02/23;934;1;613;320;Western Pacific;303;0.0011
Jilin;China;43.6661;126.192;2020/02/23;91;1;54;36;Western Pacific;-843;0.0110
Macau;China;22.1667;113.55;2020/02/23;10;0;6;4;Western Pacific;-81;0.0000
Ningxia;China;37.2692;106.165;2020/02/23;71;0;56;15;Western Pacific;61;0.0000
Qinghai;China;35.7452;95.9956;2020/02/23;18;0;18;0;Western Pacific;-53;0.0000
Shaanxi;China;35.1917;108.87;2020/02/23;245;1;163;81;Western Pacific;227;0.0041
Shandong;China;36.3427;118.15;2020/02/23;754;4;321;429;Western Pacific;509;0.0053
Shanghai;China;31.202;121.449;2020/02/23;335;3;249;83;Western Pacific;-419;0.0090
Shanxi;China;37.5777;112.292;2020/02/23;132;0;88;44;Western Pacific;-203;0.0000
Sichuan;China;30.6171;102.71;2020/02/23;526;3;261;262;Western Pacific;394;0.0057
Tianjin;China;39.3054;117.323;2020/02/23;135;3;81;51;Western Pacific;-391;0.0222
Tibet;China;31.6927;88.0924;2020/02/23;1;0;1;0;Western Pacific;-134;0.0000
Xinjiang;China;41.1129;85.2401;2020/02/23;76;2;28;46;Western Pacific;75;0.0263
Yunnan;China;24.974;101.487;2020/02/23;174;2;115;57;Western Pacific;98;0.0115
Zhejiang;China;29.1832;120.093;2020/02/23;1205;1;760;444;Western Pacific;1031;0.0008
Liaoning;China;41.2956;122.608;2020/02/23;121;1;73;47;Western Pacific;-1084;0.0083
Anhui;China;31.8257;117.226;2020/02/23;989;6;637;346;Western Pacific;868;0.0061
Beijing;China;40.1824;116.414;2020/02/23;399;4;189;206;Western Pacific;-590;0.0100
Chongqing;China;30.0572;107.874;2020/02/23;575;6;335;234;Western Pacific;176;0.0104
Fujian;China;26.0789;117.987;2020/02/23;293;1;170;122;Western Pacific;-282;0.0034
Gansu;China;35.7518;104.286;2020/02/23;91;2;78;11;Western Pacific;-202;0.0220
Guangdong;China;23.3417;113.424;2020/02/23;1342;6;755;581;Western Pacific;1251;0.0045
Guangxi;China;23.8298;108.788;2020/02/23;249;2;106;141;Western Pacific;-1093;0.0080
Guizhou;China;26.8154;106.875;2020/02/23;146;2;102;42;Western Pacific;-103;0.0137
Hainan;China;19.1959;109.745;2020/02/23;168;5;106;57;Western Pacific;22;0.0298
Hebei;China;39.549;116.131;2020/02/23;311;6;0;305;Western Pacific;143;0.0193
Heilongjiang;China;47.862;127.761;2020/02/23;480;12;222;246;Western Pacific;169;0.0250
Henan;China;37.8957;114.904;2020/02/23;1271;19;0;1252;Western Pacific;791;0.0149
Hong Kong;China;22.3;114.2;2020/02/23;74;2;11;61;Western Pacific;-1197;0.0270
Hebei;China;39.549;116.131;2020/02/24;311;6;0;305;Western Pacific;237;0.0193
Hainan;China;19.1959;109.745;2020/02/24;168;5;116;47;Western Pacific;-143;0.0298
Guizhou;China;26.8154;106.875;2020/02/24;146;2;102;42;Western Pacific;-22;0.0137
Guangxi;China;23.8298;108.788;2020/02/24;251;2;112;137;Western Pacific;105;0.0080
Guangdong;China;23.3417;113.424;2020/02/24;1345;6;786;553;Western Pacific;1094;0.0045
Gansu;China;35.7518;104.286;2020/02/24;91;2;80;9;Western Pacific;-1254;0.0220
Fujian;China;26.0789;117.987;2020/02/24;293;1;183;109;Western Pacific;202;0.0034
Chongqing;China;30.0572;107.874;2020/02/24;576;6;349;221;Western Pacific;283;0.0104
Beijing;China;40.1824;116.414;2020/02/24;399;4;198;197;Western Pacific;-177;0.0100
Anhui;China;31.8257;117.226;2020/02/24;989;6;663;320;Western Pacific;590;0.0061
Heilongjiang;China;47.862;127.761;2020/02/24;480;12;227;241;Western Pacific;-509;0.0250
Henan;China;37.8957;114.904;2020/02/24;1271;19;0;1252;Western Pacific;791;0.0149
Hong Kong;China;22.3;114.2;2020/02/24;79;2;19;58;Western Pacific;-1192;0.0253
Hubei;China;30.9756;112.271;2020/02/24;64287;2495;16748;45044;Western Pacific;64208;0.0388
Inner Mongolia;China;44.0935;113.945;2020/02/24;75;0;34;41;Western Pacific;-64212;0.0000
Jiangsu;China;32.9711;119.455;2020/02/24;631;0;452;179;Western Pacific;556;0.0000
Hunan;China;27.6104;111.709;2020/02/24;1016;4;731;281;Western Pacific;385;0.0039
Tianjin;China;39.3054;117.323;2020/02/24;135;3;87;45;Western Pacific;-881;0.0222
Jiangxi;China;27.614;115.722;2020/02/24;934;1;645;288;Western Pacific;799;0.0011
Jilin;China;43.6661;126.192;2020/02/24;93;1;60;32;Western Pacific;-841;0.0108
Liaoning;China;41.2956;122.608;2020/02/24;121;1;80;40;Western Pacific;28;0.0083
Macau;China;22.1667;113.55;2020/02/24;10;0;6;4;Western Pacific;-111;0.0000
Ningxia;China;37.2692;106.165;2020/02/24;71;0;58;13;Western Pacific;61;0.0000
Qinghai;China;35.7452;95.9956;2020/02/24;18;0;18;0;Western Pacific;-53;0.0000
Shaanxi;China;35.1917;108.87;2020/02/24;245;1;173;71;Western Pacific;227;0.0041
Shandong;China;36.3427;118.15;2020/02/24;755;5;343;407;Western Pacific;510;0.0066
Shanghai;China;31.202;121.449;2020/02/24;335;3;261;71;Western Pacific;-420;0.0090
Shanxi;China;37.5777;112.292;2020/02/24;133;0;94;39;Western Pacific;-202;0.0000
Zhejiang;China;29.1832;120.093;2020/02/24;1205;1;782;422;Western Pacific;1072;0.0008
Yunnan;China;24.974;101.487;2020/02/24;174;2;124;48;Western Pacific;-1031;0.0115
Xinjiang;China;41.1129;85.2401;2020/02/24;76;2;30;44;Western Pacific;-98;0.0263
Tibet;China;31.6927;88.0924;2020/02/24;1;0;1;0;Western Pacific;-75;0.0000
Sichuan;China;30.6171;102.71;2020/02/24;527;3;276;248;Western Pacific;526;0.0057
Anhui;China;31.8257;117.226;2020/02/24;989;6;663;320;Western Pacific;462;0.0061
Chongqing;China;30.0572;107.874;2020/02/24;576;6;349;221;Western Pacific;-413;0.0104
Fujian;China;26.0789;117.987;2020/02/24;293;1;183;109;Western Pacific;-283;0.0034
Gansu;China;35.7518;104.286;2020/02/24;91;2;80;9;Western Pacific;-202;0.0220
Guangdong;China;23.3417;113.424;2020/02/24;1345;6;786;553;Western Pacific;1254;0.0045
Guangxi;China;23.8298;108.788;2020/02/24;251;2;112;137;Western Pacific;-1094;0.0080
Guizhou;China;26.8154;106.875;2020/02/24;146;2;102;42;Western Pacific;-105;0.0137
Hainan;China;19.1959;109.745;2020/02/24;168;5;116;47;Western Pacific;22;0.0298
Beijing;China;40.1824;116.414;2020/02/24;399;4;198;197;Western Pacific;231;0.0100
Heilongjiang;China;47.862;127.761;2020/02/24;480;12;227;241;Western Pacific;81;0.0250
Henan;China;37.8957;114.904;2020/02/24;1271;19;0;1252;Western Pacific;791;0.0149
Hong Kong;China;22.3;114.2;2020/02/24;79;2;19;58;Western Pacific;-1192;0.0253
Hubei;China;30.9756;112.271;2020/02/24;64287;2495;16748;45044;Western Pacific;64208;0.0388
Hunan;China;27.6104;111.709;2020/02/24;1016;4;731;281;Western Pacific;-63271;0.0039
Inner Mongolia;China;44.0935;113.945;2020/02/24;75;0;34;41;Western Pacific;-941;0.0000
Jiangsu;China;32.9711;119.455;2020/02/24;631;0;452;179;Western Pacific;556;0.0000
Jiangxi;China;27.614;115.722;2020/02/24;934;1;645;288;Western Pacific;303;0.0011
Jilin;China;43.6661;126.192;2020/02/24;93;1;60;32;Western Pacific;-841;0.0108
Liaoning;China;41.2956;122.608;2020/02/24;121;1;80;40;Western Pacific;28;0.0083
Macau;China;22.1667;113.55;2020/02/24;10;0;6;4;Western Pacific;-111;0.0000
Ningxia;China;37.2692;106.165;2020/02/24;71;0;58;13;Western Pacific;61;0.0000
Qinghai;China;35.7452;95.9956;2020/02/24;18;0;18;0;Western Pacific;-53;0.0000
Shaanxi;China;35.1917;108.87;2020/02/24;245;1;173;71;Western Pacific;227;0.0041
Shandong;China;36.3427;118.15;2020/02/24;755;5;343;407;Western Pacific;510;0.0066
Shanghai;China;31.202;121.449;2020/02/24;335;3;261;71;Western Pacific;-420;0.0090
Shanxi;China;37.5777;112.292;2020/02/24;133;0;94;39;Western Pacific;-202;0.0000
Sichuan;China;30.6171;102.71;2020/02/24;527;3;276;248;Western Pacific;394;0.0057
Tianjin;China;39.3054;117.323;2020/02/24;135;3;87;45;Western Pacific;-392;0.0222
Tibet;China;31.6927;88.0924;2020/02/24;1;0;1;0;Western Pacific;-134;0.0000
Xinjiang;China;41.1129;85.2401;2020/02/24;76;2;30;44;Western Pacific;75;0.0263
Yunnan;China;24.974;101.487;2020/02/24;174;2;124;48;Western Pacific;98;0.0115
Zhejiang;China;29.1832;120.093;2020/02/24;1205;1;782;422;Western Pacific;1031;0.0008
Hebei;China;39.549;116.131;2020/02/24;311;6;0;305;Western Pacific;-894;0.0193
Yunnan;China;24.974;101.487;2020/02/25;174;2;129;43;Western Pacific;-137;0.0115
Guangxi;China;23.8298;108.788;2020/02/25;252;2;134;116;Western Pacific;78;0.0079
Xinjiang;China;41.1129;85.2401;2020/02/25;76;2;30;44;Western Pacific;-176;0.0263
Guangdong;China;23.3417;113.424;2020/02/25;1347;7;822;518;Western Pacific;1271;0.0052
Gansu;China;35.7518;104.286;2020/02/25;91;2;80;9;Western Pacific;-1256;0.0220
Fujian;China;26.0789;117.987;2020/02/25;294;1;199;94;Western Pacific;203;0.0034
Tianjin;China;39.3054;117.323;2020/02/25;135;3;91;41;Western Pacific;-159;0.0222
Sichuan;China;30.6171;102.71;2020/02/25;529;3;289;237;Western Pacific;394;0.0057
Chongqing;China;30.0572;107.874;2020/02/25;576;6;372;198;Western Pacific;47;0.0104
Beijing;China;40.1824;116.414;2020/02/25;400;4;215;181;Western Pacific;-176;0.0100
Anhui;China;31.8257;117.226;2020/02/25;989;6;712;271;Western Pacific;589;0.0061
Shanxi;China;37.5777;112.292;2020/02/25;133;0;98;35;Western Pacific;-856;0.0000
Shanghai;China;31.202;121.449;2020/02/25;336;3;268;65;Western Pacific;203;0.0089
Shandong;China;36.3427;118.15;2020/02/25;756;6;355;395;Western Pacific;420;0.0079
Shaanxi;China;35.1917;108.87;2020/02/25;245;1;186;58;Western Pacific;-511;0.0041
Qinghai;China;35.7452;95.9956;2020/02/25;18;0;18;0;Western Pacific;-227;0.0000
Ningxia;China;37.2692;106.165;2020/02/25;71;0;61;10;Western Pacific;53;0.0000
Macau;China;22.1667;113.55;2020/02/25;10;0;7;3;Western Pacific;-61;0.0000
Liaoning;China;41.2956;122.608;2020/02/25;121;1;83;37;Western Pacific;111;0.0083
Jilin;China;43.6661;126.192;2020/02/25;93;1;63;29;Western Pacific;-28;0.0108
Jiangxi;China;27.614;115.722;2020/02/25;934;1;683;250;Western Pacific;841;0.0011
Jiangsu;China;32.9711;119.455;2020/02/25;631;0;458;173;Western Pacific;-303;0.0000
Inner Mongolia;China;44.0935;113.945;2020/02/25;75;0;35;40;Western Pacific;-556;0.0000
Hunan;China;27.6104;111.709;2020/02/25;1016;4;768;244;Western Pacific;941;0.0039
